company_size,customer_segment,contract_type,plan_type,region,age_group,onboarding_completion_pct,arpu,mrr,mrr_segment,expansion_mrr,payment_failures_6m,tenure_months,tenure_bucket,dau_wau_ratio,feature_adoption_rate,login_frequency_monthly,api_calls_monthly,integrations_active,seats_utilized_pct,usage_trend_3m,usage_trend_6m,support_tickets_6m,avg_ticket_resolution_days,nps_score,csat_score,executive_sponsor,decision_maker_change,qbr_meetings_yearly,health_score,customer_growth_pct,competitor_evaluation,contract_renewal_days,churned
3,Enterprise,0,Basic,North America,36-50,72.4,1421.17,38815.01,Mid Value,542.86,1,17,1-2 years,0.535,0.56,24.7,4664.0,7,90.9,0.801,0.953,7,3.1,7,4.4,1,1,4,53.8,36.89,0,299,0
3,Enterprise,0,Premium,North America,26-35,70.2,2209.37,250689.15,High Value,72.25,1,58,> 2 years,0.458,0.522,29.2,3792.0,11,90.3,0.574,0.687,6,2.9,7,3.5,1,1,4,83.4,64.88,0,320,0
2,Mid-Market,1,Standard,North America,50+,70.6,2118.35,42663.53,Mid Value,525.81,0,19,1-2 years,0.686,0.86,59.5,92079.0,6,68.7,0.088,0.077,1,1.1,8,4.3,1,0,1,78.4,29.91,0,343,0
3,Enterprise,0,Enterprise,North America,26-35,98.5,1449.67,112930.52,High Value,395.81,0,43,> 2 years,0.809,0.489,63.2,99980.0,5,86.2,0.423,0.376,5,3.5,8,3.1,1,1,2,76.8,39.37,0,305,0
3,Enterprise,0,Basic,APAC,36-50,41.0,2285.7,138514.97,High Value,167.27,0,43,> 2 years,0.498,0.649,63.1,21066.0,5,48.1,-0.127,-0.172,5,3.8,8,3.8,1,0,4,58.7,56.99,0,292,0
3,Enterprise,0,Basic,LATAM,36-50,14.6,340.37,25622.52,High Value,30.97,2,10,6-12 months,0.229,0.3,8.6,3281.0,3,5.0,-0.347,-0.294,5,10.1,3,2.6,0,3,1,50.7,-10.0,1,72,1
3,Enterprise,2,Standard,Europe,50+,10.0,481.15,47847.34,High Value,129.54,1,3,< 6 months,0.194,0.375,1.0,458.0,0,5.4,-0.485,-0.424,7,9.3,0,1.4,0,2,1,31.9,-2.57,1,-7,1
2,Mid-Market,1,Standard,Europe,36-50,71.4,638.52,45318.31,Mid Value,148.23,0,27,> 2 years,0.526,0.286,63.9,65783.0,5,53.4,0.035,0.056,4,2.9,8,4.6,1,2,4,66.4,44.43,0,149,0
3,Enterprise,0,Basic,APAC,26-35,93.9,1376.4,68063.04,Mid Value,151.89,1,48,> 2 years,0.74,0.605,55.8,33526.0,10,79.8,-0.069,-0.0,0,3.0,6,3.8,1,0,3,76.9,45.75,0,230,0
1,SMB,1,Premium,North America,50+,61.6,431.02,13462.44,Low Value,1052.76,0,38,> 2 years,0.268,0.603,30.8,96423.0,1,62.8,0.011,-0.065,5,1.5,8,4.3,1,0,3,49.9,82.19,0,37,0
1,SMB,1,Standard,Europe,50+,22.7,355.25,8674.8,Mid Value,198.36,4,7,6-12 months,0.275,0.042,11.1,2540.0,2,35.9,-0.0,-0.013,19,5.7,0,2.2,0,0,0,24.0,-10.6,1,-27,1
2,Mid-Market,1,Basic,APAC,18-25,58.0,1024.73,25111.0,Low Value,911.23,0,37,> 2 years,0.619,0.28,34.1,35696.0,5,56.4,0.977,0.676,0,2.7,9,3.7,0,0,3,86.6,12.45,0,91,0
2,Mid-Market,1,Premium,North America,36-50,72.6,1711.1,32917.98,Low Value,382.03,1,5,< 6 months,0.623,0.671,54.5,85465.0,3,75.5,-0.191,-0.05,6,3.8,5,3.1,1,0,2,88.1,51.28,1,319,0
2,Mid-Market,1,Standard,North America,36-50,71.4,869.2,67094.49,Mid Value,568.97,0,44,> 2 years,0.107,0.804,29.2,10379.0,3,87.1,0.561,0.545,4,1.8,9,3.9,1,0,3,97.7,39.57,0,86,0
3,Enterprise,0,Enterprise,LATAM,26-35,46.9,287.89,29005.42,Low Value,548.32,1,41,> 2 years,0.213,0.68,52.8,56991.0,6,74.1,0.295,0.175,0,1.7,10,3.9,1,0,4,82.8,15.65,0,189,0
1,SMB,0,Premium,APAC,18-25,34.7,444.92,12666.6,Mid Value,90.22,3,9,6-12 months,0.224,0.351,2.6,4713.0,0,21.8,-0.302,-0.306,18,7.0,5,1.4,0,0,1,26.1,6.54,1,48,1
3,Enterprise,1,Enterprise,North America,36-50,65.0,1985.01,87993.14,High Value,1228.15,0,38,> 2 years,0.243,0.67,22.2,35366.0,9,84.3,0.638,0.577,7,3.2,6,4.8,1,0,2,99.6,35.96,0,218,0
3,Enterprise,1,Premium,LATAM,36-50,63.6,1974.05,119117.43,High Value,380.63,0,51,> 2 years,0.48,0.762,16.2,64393.0,3,80.6,-0.013,-0.054,1,3.4,6,3.3,1,1,2,63.8,14.44,0,240,0
3,Enterprise,0,Standard,North America,18-25,45.5,1501.2,104590.52,High Value,1146.42,0,35,> 2 years,0.213,0.759,50.9,23903.0,5,53.3,0.342,0.34,0,2.9,10,3.9,1,0,4,55.6,1.08,0,214,0
3,Enterprise,0,Enterprise,North America,50+,40.0,1130.6,98463.34,High Value,661.45,0,11,6-12 months,0.265,0.448,34.9,95183.0,4,69.8,0.406,0.283,3,4.9,7,2.6,1,1,4,93.2,65.24,0,206,0
3,Enterprise,1,Basic,APAC,26-35,46.7,876.3,97565.52,High Value,980.91,0,54,> 2 years,0.376,0.912,21.7,15717.0,2,74.5,0.282,0.316,1,0.7,5,2.6,1,0,2,83.7,28.96,0,277,0
1,SMB,0,Standard,LATAM,36-50,22.9,462.47,13008.83,Mid Value,38.85,4,15,1-2 years,0.172,0.415,7.6,4151.0,0,52.4,-0.353,-0.474,14,4.7,1,2.7,0,2,2,12.7,0.17,1,57,1
1,SMB,1,Standard,APAC,36-50,33.7,308.76,7953.11,Mid Value,94.02,3,5,< 6 months,0.073,0.101,11.9,1606.0,1,22.9,-0.444,-0.246,12,2.9,6,1.7,0,1,1,10.5,-9.4,1,-20,1
3,Enterprise,1,Standard,Europe,26-35,67.5,491.75,55683.46,Mid Value,76.19,1,34,> 2 years,0.811,0.843,23.3,36565.0,3,62.4,-0.05,-0.062,1,2.3,5,3.1,0,0,3,79.1,38.58,0,295,0
3,Enterprise,1,Enterprise,APAC,26-35,72.5,665.06,52544.94,Mid Value,991.54,1,43,> 2 years,0.529,0.527,31.1,50655.0,11,87.4,-0.087,-0.142,2,1.5,6,3.9,0,1,3,95.4,58.36,1,223,0
2,Mid-Market,1,Standard,Europe,50+,79.3,1525.34,54876.33,Mid Value,41.09,0,15,1-2 years,0.381,0.524,44.1,76156.0,5,46.7,-0.162,-0.097,4,4.4,7,4.2,1,0,3,54.2,29.09,0,116,0
1,SMB,0,Premium,North America,50+,10.6,66.29,1141.93,Low Value,74.39,2,18,1-2 years,0.054,0.463,10.7,4191.0,1,8.5,0.1,0.129,20,15.8,7,1.8,0,2,0,17.8,2.61,1,-9,1
1,SMB,1,Premium,APAC,36-50,86.3,2019.56,24376.56,Low Value,615.48,0,17,1-2 years,0.441,0.732,50.9,69803.0,4,49.1,0.391,0.582,7,0.3,9,4.0,1,0,2,77.4,68.8,0,69,0
3,Enterprise,1,Standard,North America,18-25,59.1,1526.56,62733.85,Mid Value,919.03,1,31,> 2 years,0.573,0.594,32.4,76641.0,1,86.2,-0.022,-0.058,7,3.7,5,2.4,1,0,4,76.5,47.01,0,226,0
1,SMB,0,Standard,North America,26-35,88.8,883.72,11974.08,Low Value,180.18,0,58,> 2 years,0.716,0.651,10.2,52228.0,3,68.3,0.36,0.485,4,3.3,10,3.6,0,0,4,62.9,7.28,0,347,0
1,SMB,1,Basic,LATAM,26-35,91.7,1206.1,21322.95,Low Value,218.45,0,22,1-2 years,0.553,0.776,59.2,93871.0,1,100.0,0.137,0.086,5,3.2,7,4.0,1,0,3,74.2,45.76,0,220,0
2,Mid-Market,1,Premium,LATAM,36-50,74.8,932.25,46846.52,Mid Value,714.77,0,8,6-12 months,0.617,0.484,54.2,17604.0,8,85.0,-0.322,-0.478,2,3.6,9,4.3,0,0,4,86.9,62.9,0,88,0
2,Mid-Market,2,Basic,LATAM,50+,21.1,544.31,34332.29,High Value,123.98,2,18,1-2 years,0.278,0.154,6.1,677.0,2,5.8,0.176,0.187,20,12.9,4,1.2,0,1,2,39.6,1.09,1,43,1
1,SMB,1,Standard,North America,18-25,71.5,1038.52,38956.94,Mid Value,304.38,0,71,> 2 years,0.643,0.787,44.8,6485.0,3,89.5,0.789,0.992,5,4.7,7,4.4,1,2,1,100.0,83.24,1,100,0
2,Mid-Market,0,Basic,North America,36-50,87.7,364.76,14624.86,Low Value,259.38,0,53,> 2 years,0.537,0.714,53.4,78240.0,2,76.1,0.881,1.149,5,3.7,7,4.0,0,0,1,69.7,37.15,0,174,0
1,SMB,2,Enterprise,LATAM,26-35,68.7,2167.41,33823.23,Mid Value,1387.18,1,60,> 2 years,0.662,0.55,59.2,83240.0,2,64.7,0.6,0.447,3,0.6,9,3.0,1,0,4,89.4,28.61,1,335,0
1,SMB,2,Standard,Europe,36-50,22.2,276.11,5984.31,Low Value,152.28,2,16,1-2 years,0.058,0.456,7.4,879.0,0,7.9,-0.085,-0.069,10,6.8,5,2.4,0,1,0,28.7,-30.45,0,39,1
3,Enterprise,1,Enterprise,APAC,18-25,54.5,1436.14,87682.94,High Value,363.71,0,13,1-2 years,0.516,0.814,32.9,65452.0,4,53.0,0.074,-0.001,0,3.7,9,4.4,0,1,1,66.2,63.04,0,153,0
2,Mid-Market,1,Standard,Europe,26-35,71.4,1141.8,55640.62,Mid Value,1310.5,0,36,> 2 years,0.633,0.535,51.7,16651.0,9,66.0,0.191,0.255,7,3.4,8,4.2,1,0,2,95.2,80.02,0,207,0
2,Mid-Market,0,Standard,LATAM,18-25,88.7,2287.45,55452.93,Mid Value,254.5,0,60,> 2 years,0.701,0.545,39.4,95722.0,5,83.0,0.596,0.596,0,3.6,5,4.3,1,1,3,93.7,48.43,0,105,0
3,Enterprise,1,Basic,North America,50+,64.9,2023.02,116781.59,High Value,463.3,0,35,> 2 years,0.648,0.823,27.0,8594.0,8,48.1,0.076,0.089,2,4.8,9,2.7,0,2,4,83.5,12.2,0,176,0
3,Enterprise,0,Standard,APAC,18-25,79.7,901.38,103190.79,High Value,747.03,1,4,< 6 months,0.316,0.823,36.2,30087.0,9,53.9,-0.066,-0.121,7,3.9,6,4.3,1,0,2,81.8,22.82,0,276,0
2,Mid-Market,0,Premium,APAC,18-25,53.8,550.28,34791.58,Mid Value,63.9,0,52,> 2 years,0.324,0.483,53.7,66921.0,8,71.9,0.304,0.267,4,1.2,5,4.8,1,0,3,74.1,54.29,0,292,0
1,SMB,0,Standard,LATAM,36-50,18.3,428.49,8812.0,Mid Value,124.37,4,19,1-2 years,0.119,0.369,13.9,2471.0,3,19.6,-0.232,-0.341,17,7.6,5,2.5,0,0,1,57.9,3.14,1,31,1
2,Mid-Market,2,Standard,LATAM,50+,85.8,1873.76,51704.42,Mid Value,296.1,0,11,6-12 months,0.525,0.744,47.2,34185.0,11,61.1,0.863,0.637,0,1.9,5,3.6,0,0,4,71.9,6.61,0,113,0
3,Enterprise,1,Basic,Europe,26-35,89.4,1507.17,93941.61,High Value,1414.6,0,7,6-12 months,0.678,0.667,29.1,40753.0,1,79.4,0.133,0.191,6,4.3,8,3.9,1,1,3,50.1,66.0,0,71,0
2,Mid-Market,1,Enterprise,Europe,18-25,56.8,2067.86,54564.54,Mid Value,912.75,0,55,> 2 years,0.649,0.611,30.1,27203.0,11,85.0,0.063,0.041,2,4.3,9,4.8,0,0,3,90.7,70.9,0,292,0
2,Mid-Market,1,Basic,North America,18-25,52.1,1024.66,58150.57,Mid Value,940.34,0,4,< 6 months,0.78,0.688,29.5,63721.0,10,69.4,1.169,1.257,2,5.7,7,3.6,1,0,1,95.3,13.5,0,138,0
1,SMB,0,Basic,Europe,50+,12.4,61.4,2315.7,Low Value,57.48,5,7,6-12 months,0.354,0.354,14.1,2495.0,1,9.4,-0.207,-0.273,6,13.6,5,1.0,0,2,0,41.4,9.65,1,54,1
2,Mid-Market,0,Basic,North America,36-50,53.4,91.54,2567.66,Low Value,2.66,4,4,< 6 months,0.01,0.591,4.5,1561.0,1,21.7,-0.362,-0.32,16,8.1,3,2.5,0,2,2,58.1,4.8,0,2,1
1,SMB,2,Basic,LATAM,26-35,38.7,358.22,7412.67,Mid Value,55.35,3,23,1-2 years,0.23,0.026,14.3,3228.0,0,7.4,-0.911,-0.816,7,8.8,1,1.9,0,1,1,38.8,-8.84,0,13,1
2,Mid-Market,2,Premium,LATAM,36-50,86.8,1603.26,85480.51,High Value,1498.19,1,48,> 2 years,0.171,0.541,43.7,14025.0,11,39.2,-0.325,-0.231,7,0.5,10,4.1,1,0,1,100.0,26.2,0,110,0
1,SMB,2,Standard,APAC,26-35,57.1,607.04,21302.8,Low Value,303.43,0,51,> 2 years,0.662,0.656,15.4,78302.0,5,75.1,0.167,0.201,1,3.8,7,3.9,1,1,4,85.5,57.81,0,141,0
1,SMB,0,Enterprise,APAC,26-35,50.8,2379.06,82200.18,High Value,460.98,1,40,> 2 years,0.238,0.744,23.3,59988.0,7,49.8,-0.281,-0.356,4,2.9,6,4.1,1,0,3,95.0,50.98,0,34,0
2,Mid-Market,1,Enterprise,LATAM,26-35,63.7,1228.85,90201.24,High Value,1464.53,2,31,> 2 years,0.752,0.592,59.0,17552.0,9,62.4,0.077,0.074,4,0.3,6,2.8,1,2,3,72.6,38.85,0,191,0
1,SMB,1,Premium,Europe,36-50,71.7,2000.11,21177.78,Low Value,1225.18,2,32,> 2 years,0.577,0.645,22.6,5905.0,2,90.2,0.337,0.413,6,3.1,9,4.3,1,0,3,59.1,19.74,0,160,0
2,Mid-Market,2,Standard,North America,18-25,57.0,1505.89,36361.81,Mid Value,305.88,1,32,> 2 years,0.798,0.547,51.6,22390.0,5,81.0,-0.083,-0.136,6,2.0,8,3.2,1,1,3,49.8,46.25,1,86,0
1,SMB,1,Basic,APAC,50+,10.0,485.01,7662.55,Mid Value,86.86,1,22,1-2 years,0.143,0.385,15.7,2091.0,3,14.0,-0.469,-0.343,9,12.1,2,2.6,1,3,2,39.1,2.54,0,62,1
3,Enterprise,2,Standard,APAC,36-50,74.9,1922.63,165414.25,High Value,160.7,0,67,> 2 years,0.715,0.638,44.9,6627.0,6,83.2,0.469,0.554,4,3.5,7,3.6,1,0,2,93.9,10.67,0,34,0
3,Enterprise,1,Premium,APAC,36-50,83.4,1345.14,91619.76,High Value,489.57,0,23,1-2 years,0.475,0.35,36.1,47175.0,4,57.9,0.209,0.299,7,0.8,6,3.1,1,0,2,56.2,82.11,0,235,0
1,SMB,0,Premium,APAC,26-35,84.7,1562.23,27505.5,Low Value,727.66,1,43,> 2 years,0.839,0.409,32.2,1707.0,7,79.4,0.611,0.607,4,4.6,7,4.6,1,1,2,67.4,60.94,0,345,0
3,Enterprise,0,Enterprise,APAC,26-35,47.6,1722.02,99444.23,High Value,1436.27,1,65,> 2 years,0.619,0.518,0.0,37604.0,8,79.8,0.896,0.646,0,2.5,6,4.4,1,0,4,98.6,75.96,0,140,0
1,SMB,1,Standard,North America,26-35,67.3,1695.26,56683.3,Mid Value,706.32,1,49,> 2 years,0.34,0.754,63.9,17422.0,8,88.4,0.075,0.056,5,2.9,7,4.1,1,1,3,81.5,63.57,0,211,0
2,Mid-Market,2,Basic,Europe,18-25,60.0,817.98,22808.65,Low Value,1206.89,1,40,> 2 years,0.367,0.744,38.7,73924.0,9,56.7,0.13,0.134,3,1.7,10,4.1,1,0,1,73.1,-5.29,1,272,0
3,Enterprise,0,Enterprise,APAC,18-25,68.5,851.45,56881.66,Mid Value,1228.59,1,41,> 2 years,0.604,0.426,33.1,69837.0,11,54.2,0.758,0.818,5,0.2,8,3.4,1,0,1,89.2,-2.65,0,321,0
1,SMB,0,Basic,Europe,36-50,10.0,256.3,5249.05,Low Value,53.98,1,11,6-12 months,0.01,0.205,12.0,3752.0,1,27.3,-0.361,-0.283,20,10.7,4,1.4,0,3,0,37.8,8.42,1,30,1
1,SMB,1,Enterprise,North America,26-35,65.0,2118.83,76653.19,High Value,795.8,0,39,> 2 years,0.344,0.642,32.0,35987.0,5,65.0,0.454,0.637,7,1.3,7,3.1,0,0,4,77.8,58.79,0,178,0
2,Mid-Market,1,Enterprise,APAC,36-50,47.1,1862.54,29805.42,Low Value,1347.31,0,35,> 2 years,0.554,0.752,51.4,22339.0,2,58.2,0.473,0.286,3,5.3,8,4.4,1,0,3,73.4,36.89,0,213,0
3,Enterprise,1,Enterprise,North America,36-50,63.5,1502.9,121900.39,High Value,694.12,1,34,> 2 years,0.664,0.645,15.6,88094.0,5,75.2,-0.049,-0.015,6,3.2,7,4.0,1,1,3,59.3,9.2,0,155,0
3,Enterprise,1,Premium,LATAM,26-35,45.5,1821.41,53226.87,Mid Value,1275.58,0,54,> 2 years,0.69,0.775,60.5,82013.0,4,83.8,-0.021,-0.023,4,5.5,8,1.6,0,0,3,47.6,24.14,1,171,0
2,Mid-Market,2,Standard,North America,50+,80.5,2417.72,55096.39,Mid Value,916.81,1,12,6-12 months,0.573,0.735,56.2,93510.0,6,58.3,-0.153,-0.157,6,2.4,9,4.6,0,0,3,93.7,-0.56,1,100,0
1,SMB,1,Basic,LATAM,18-25,10.0,89.23,2687.65,Low Value,103.36,0,16,1-2 years,0.037,0.088,8.4,3575.0,1,5.1,0.125,0.14,15,13.0,7,1.4,0,1,0,50.5,-21.95,0,86,1
2,Mid-Market,1,Enterprise,APAC,26-35,64.0,763.15,18981.24,Low Value,445.38,0,5,< 6 months,0.643,0.378,30.1,7416.0,9,73.6,0.607,0.712,0,2.6,5,3.4,1,0,2,67.0,36.17,0,37,0
1,SMB,1,Basic,Europe,26-35,40.0,1301.02,21151.09,Low Value,1296.82,1,31,> 2 years,0.423,0.577,9.2,94814.0,10,30.0,0.094,0.086,5,4.3,7,3.8,1,0,1,55.3,65.54,0,235,0
3,Enterprise,1,Standard,Europe,18-25,70.5,1853.52,203817.54,High Value,1256.6,1,60,> 2 years,0.528,0.62,17.1,85987.0,8,96.5,0.87,0.718,3,2.1,7,2.7,1,0,4,89.9,59.44,0,319,0
2,Mid-Market,1,Enterprise,LATAM,26-35,40.0,2018.41,34994.53,Mid Value,1262.26,1,10,6-12 months,0.402,0.763,50.3,58858.0,4,78.6,0.145,0.062,1,3.6,6,4.2,1,0,2,61.9,58.61,1,62,0
1,SMB,1,Standard,Europe,18-25,72.9,1018.86,10471.58,Low Value,1420.82,0,10,6-12 months,0.65,0.806,49.3,48397.0,8,67.9,0.044,0.013,5,3.0,8,4.6,1,1,3,64.0,56.01,1,240,0
1,SMB,0,Basic,North America,26-35,10.0,118.29,1171.99,Low Value,94.46,4,21,1-2 years,0.256,0.085,14.8,107.0,3,10.0,-1.24,-0.928,20,13.4,7,2.3,0,1,2,38.4,4.74,1,-28,1
1,SMB,2,Basic,North America,26-35,86.7,852.87,7256.38,Low Value,1003.32,0,16,1-2 years,0.263,0.597,53.5,77961.0,3,83.5,0.532,0.44,7,0.2,9,3.8,0,0,1,66.7,11.19,0,329,0
2,Mid-Market,1,Standard,Europe,18-25,68.3,889.68,25378.36,Low Value,1043.74,1,59,> 2 years,0.407,0.582,23.2,18707.0,11,58.6,0.454,0.485,5,0.7,9,3.7,0,0,2,68.9,15.55,0,307,0
2,Mid-Market,2,Enterprise,North America,26-35,51.6,1777.62,139794.32,High Value,892.55,1,40,> 2 years,0.548,0.432,30.1,16311.0,10,66.1,0.308,0.3,6,2.8,8,3.2,1,0,3,55.5,-7.51,0,337,0
3,Enterprise,0,Standard,North America,36-50,73.0,2153.54,156018.83,High Value,638.49,1,29,> 2 years,0.582,0.632,15.7,4346.0,11,79.4,0.433,0.399,1,3.0,7,3.4,1,0,2,96.7,36.39,0,193,0
3,Enterprise,0,Enterprise,Europe,26-35,64.8,2207.98,164703.33,High Value,13.5,0,68,> 2 years,0.368,0.396,52.5,17435.0,11,62.2,0.896,0.95,0,0.9,7,4.3,0,0,4,68.7,19.59,0,106,0
3,Enterprise,1,Basic,North America,50+,100.0,992.25,74121.0,Mid Value,1430.87,0,39,> 2 years,0.628,0.797,41.4,6402.0,9,84.4,0.723,0.835,1,1.9,8,4.3,0,0,2,71.0,58.11,0,93,0
2,Mid-Market,0,Standard,LATAM,18-25,71.1,293.58,17220.96,Low Value,953.05,0,40,> 2 years,0.393,0.38,46.0,86859.0,1,55.7,-0.04,0.001,0,1.5,8,4.3,1,0,4,76.6,17.46,0,287,0
2,Mid-Market,1,Basic,North America,36-50,64.5,1474.73,25526.89,Low Value,1381.34,1,65,> 2 years,0.559,0.512,25.8,38815.0,5,64.9,0.686,0.775,7,1.6,7,4.6,1,0,4,77.9,39.97,1,31,0
3,Enterprise,1,Standard,LATAM,26-35,60.2,2044.26,217113.9,High Value,242.68,1,68,> 2 years,0.562,0.464,18.2,18219.0,1,91.5,-0.214,-0.153,6,2.2,7,4.2,1,0,4,100.0,51.34,0,53,0
1,SMB,0,Basic,LATAM,36-50,47.3,466.15,10026.54,Mid Value,90.17,2,14,1-2 years,0.145,0.252,11.8,3266.0,1,40.3,-0.474,-0.365,17,9.0,6,2.4,0,0,2,35.9,-9.59,1,-24,1
3,Enterprise,1,Standard,North America,26-35,40.0,1816.62,202780.86,High Value,1195.62,1,16,1-2 years,0.527,0.729,58.0,69093.0,2,66.1,0.356,0.403,4,2.5,8,3.5,1,0,1,84.4,61.17,0,129,0
3,Enterprise,0,Basic,APAC,18-25,10.0,495.87,33073.21,High Value,60.84,3,18,1-2 years,0.329,0.415,3.9,1308.0,2,33.8,-0.729,-0.519,20,5.9,4,3.6,0,0,0,48.1,2.15,1,51,1
3,Enterprise,1,Basic,LATAM,36-50,82.9,1470.61,148020.55,High Value,555.15,0,9,6-12 months,0.635,0.595,49.1,34053.0,1,58.2,0.05,0.11,2,1.2,10,4.2,1,1,4,73.2,25.21,0,122,0
3,Enterprise,1,Standard,LATAM,18-25,64.9,971.85,25247.93,Low Value,1054.38,1,52,> 2 years,0.435,0.8,6.8,77777.0,2,48.4,-0.099,0.011,5,1.6,5,3.7,1,0,1,80.1,-11.82,1,190,0
3,Enterprise,1,Premium,Europe,26-35,68.0,1954.11,219775.5,High Value,384.39,0,46,> 2 years,0.423,0.561,37.9,31486.0,5,72.8,0.227,0.267,5,4.3,6,4.8,0,0,2,65.3,42.67,0,256,0
1,SMB,2,Basic,APAC,18-25,52.3,988.0,34238.98,Mid Value,299.12,0,23,1-2 years,0.564,0.875,20.8,86081.0,4,69.6,-0.19,-0.127,0,0.2,5,3.8,0,0,4,93.8,48.44,0,38,0
2,Mid-Market,1,Standard,LATAM,50+,46.1,456.76,10356.2,Mid Value,138.91,0,23,1-2 years,0.195,0.297,5.3,519.0,0,34.1,-0.256,-0.285,16,13.2,4,3.3,0,2,0,29.0,10.54,1,20,1
2,Mid-Market,1,Standard,North America,26-35,71.6,1600.61,94806.67,High Value,1470.65,0,57,> 2 years,0.485,0.574,19.9,50940.0,11,35.1,0.392,0.453,2,0.9,10,3.4,1,1,3,94.3,66.92,0,190,0
2,Mid-Market,1,Standard,North America,26-35,49.9,1252.76,56816.4,Mid Value,200.56,1,59,> 2 years,0.405,0.442,57.3,30513.0,7,40.4,0.087,0.03,1,0.9,9,4.1,1,0,4,77.3,5.52,0,46,0
3,Enterprise,1,Premium,North America,36-50,40.0,864.62,87761.46,High Value,738.74,0,15,1-2 years,0.524,0.628,11.1,56519.0,11,65.2,0.32,0.331,1,0.7,9,5.0,0,1,1,84.2,40.89,1,266,0
1,SMB,1,Enterprise,North America,36-50,63.1,765.68,12386.29,Low Value,495.45,0,6,6-12 months,0.382,0.367,56.5,103744.0,1,80.8,0.293,0.273,0,5.3,8,4.5,1,1,4,91.8,12.48,0,324,0
1,SMB,0,Standard,Europe,50+,69.5,710.46,11018.88,Low Value,241.07,1,5,< 6 months,0.504,0.373,56.2,22604.0,9,85.2,0.66,0.832,1,4.5,10,4.6,1,0,1,100.0,56.55,0,284,0
3,Enterprise,2,Standard,Europe,26-35,81.3,1507.74,154047.67,High Value,870.77,2,68,> 2 years,0.324,0.487,49.5,21758.0,1,73.8,0.557,0.599,0,3.3,10,2.8,1,0,4,64.5,61.88,0,90,0
1,SMB,2,Standard,LATAM,50+,20.6,380.79,14560.03,High Value,74.23,3,23,1-2 years,0.194,0.441,10.5,243.0,3,14.0,-0.427,-0.523,15,6.1,1,2.9,0,1,0,44.3,7.06,0,8,1
1,SMB,1,Premium,North America,18-25,61.9,550.43,6189.9,Low Value,943.05,2,43,> 2 years,0.785,0.763,59.1,54533.0,2,79.1,0.305,0.349,0,2.9,10,3.6,0,1,1,70.7,27.79,0,196,0
1,SMB,0,Enterprise,APAC,50+,55.2,564.13,18223.37,Low Value,705.12,1,33,> 2 years,0.402,0.519,15.6,32059.0,7,74.8,-0.204,-0.247,0,1.6,10,3.6,0,0,2,90.4,35.45,0,188,0
2,Mid-Market,1,Enterprise,LATAM,26-35,77.7,286.43,18961.01,Low Value,673.33,1,41,> 2 years,0.656,0.913,17.3,68328.0,4,91.1,0.197,0.182,7,0.2,5,3.6,1,0,2,71.0,17.2,0,138,0
2,Mid-Market,1,Basic,North America,26-35,56.6,853.81,15718.44,Low Value,812.36,0,38,> 2 years,0.64,0.286,11.8,40160.0,4,75.3,0.356,0.453,4,1.9,10,3.8,0,1,4,62.8,27.83,0,328,0
1,SMB,1,Standard,LATAM,50+,64.3,1183.62,25742.01,Low Value,298.96,0,65,> 2 years,0.271,0.281,22.9,79695.0,5,82.0,0.57,0.511,1,3.4,7,3.3,0,0,2,100.0,53.43,0,288,0
3,Enterprise,1,Basic,Europe,26-35,88.8,656.39,70545.11,Mid Value,447.68,0,40,> 2 years,0.496,0.528,43.6,16325.0,2,81.5,0.428,0.345,4,3.9,5,2.9,1,0,1,63.9,57.17,0,164,0
2,Mid-Market,1,Standard,APAC,26-35,68.6,1715.35,89838.18,High Value,667.26,2,25,> 2 years,0.521,0.568,40.8,97620.0,1,56.4,0.926,0.66,6,4.2,6,2.2,1,0,4,89.9,73.47,0,349,0
2,Mid-Market,1,Standard,North America,26-35,73.9,1096.54,22852.28,Low Value,1054.79,1,13,1-2 years,0.591,0.559,25.9,77202.0,6,67.2,0.911,0.904,7,0.2,7,4.3,0,0,4,66.5,54.06,0,183,0
2,Mid-Market,1,Premium,APAC,26-35,60.8,1896.83,126615.86,High Value,203.41,0,53,> 2 years,0.344,0.34,25.9,7428.0,1,98.5,-0.126,-0.187,2,4.7,7,4.3,0,0,4,48.1,24.2,0,188,0
3,Enterprise,1,Basic,Europe,50+,10.2,80.23,2488.69,Low Value,9.44,6,15,1-2 years,0.076,0.128,0.3,1394.0,3,11.0,-0.211,-0.173,3,11.6,6,1.7,0,1,1,26.4,-24.77,1,79,1
2,Mid-Market,0,Premium,LATAM,36-50,49.6,1001.91,63902.89,Mid Value,511.2,1,55,> 2 years,0.535,0.539,9.6,3130.0,5,62.7,0.566,0.737,0,2.4,10,3.5,1,2,4,87.0,28.03,0,215,0
3,Enterprise,0,Standard,APAC,36-50,46.8,294.44,13613.39,Low Value,1408.46,0,23,1-2 years,0.574,0.744,13.9,93368.0,8,80.0,0.896,0.773,0,2.2,6,2.9,1,0,2,54.7,39.42,0,190,0
2,Mid-Market,1,Premium,North America,26-35,10.0,494.83,30810.67,High Value,85.71,3,10,6-12 months,0.056,0.168,1.4,3013.0,3,5.0,-0.698,-0.865,4,9.9,6,1.5,0,2,0,54.7,-14.5,1,34,1
1,SMB,0,Standard,APAC,50+,65.7,1289.76,43699.52,Mid Value,980.48,0,33,> 2 years,0.638,0.774,39.7,70954.0,3,86.4,0.635,0.46,1,3.9,7,2.9,0,0,1,85.6,59.38,0,40,0
